표현,accord,해당군 수,해당군 비율,전체 비율,배수,배수 CI하한,순환,신호
휴양지,cinnamon,54,0.04459124690338563,0.04077028442510676,1.0937192990472708,0.8085782948137478,False,False
휴양지,floral,407,0.3360858794384806,0.3336556280718717,1.0072837115940554,0.9275454743200531,False,False
휴양지,nutty,58,0.04789430222956235,0.047860768672951415,1.000700648099492,0.7494027606390382,False,False
휴양지,aldehydic,33,0.027250206440957887,0.028764805414551606,0.9473454121533007,0.628552959281686,False,False
휴양지,caramel,51,0.042113955408753095,0.047296752880509225,0.8904195921261238,0.6512408301023224,False,False
휴양지,green,232,0.1915772089182494,0.21577632745145436,0.8878509110845382,0.7851270350848337,False,False
휴양지,powdery,531,0.4384805945499587,0.5068890500362582,0.8650425463296038,0.8099073831876641,False,False
휴양지,woody,690,0.5697770437654831,0.6622351140117637,0.8603848266423423,0.8182762017903905,False,False
휴양지,musky,320,0.26424442609413706,0.31931351220691323,0.8275391300162339,0.7497647780595198,False,False
휴양지,amber,349,0.28819157720891825,0.3727338651196519,0.7731832392433818,0.7047436569559199,False,False
휴양지,aromatic,386,0.3187448389760528,0.4123761179598743,0.7729468926400531,0.7093014989383711,False,False
휴양지,fresh spicy,314,0.259289843104872,0.34533881234388847,0.7508274014872998,0.6793521797882259,False,False
휴양지,animalic,103,0.08505367464905036,0.11868503746676336,0.7166335071753999,0.5842504586090047,False,False
휴양지,herbal,46,0.037985136251032205,0.05382322133591169,0.705738811394552,0.50570102118791,False,False
휴양지,soft spicy,79,0.06523534269199009,0.10289259527838208,0.6340139687942749,0.49884017774825606,False,False
휴양지,warm spicy,287,0.23699421965317918,0.3775682861977278,0.6276857149201039,0.5642518340898258,False,False
휴양지,almond,30,0.02477291494632535,0.04068971074047216,0.6088250443541464,0.3936753020188722,False,False
휴양지,oud,34,0.028075970272502065,0.05615985819031504,0.49992950796559993,0.3342603960783912,False,False
휴양지,patchouli,61,0.05037159372419488,0.10305374264765128,0.4887895619319645,0.36925598227508305,False,False
휴양지,balsamic,84,0.06936416184971098,0.1545403271291596,0.4488418210202101,0.35624424235164687,False,False
휴양지,rose,80,0.06606110652353427,0.16380630086213843,0.40328794543216123,0.31788250246080707,False,False
휴양지,lavender,30,0.02477291494632535,0.06147772137619854,0.4029575981636224,0.26055835847907005,False,False
휴양지,earthy,67,0.05532617671345995,0.13802272177906696,0.4008483241043499,0.30755733817377473,False,False
휴양지,iris,30,0.02477291494632535,0.07356377407138828,0.3367542687829616,0.21775030396443643,False,False
휴양지,leather,34,0.028075970272502065,0.09934735315445975,0.28260410953124343,0.18895336258445958,False,False
호텔,Champagne,30,0.025795356835769563,0.0037063894931915237,6.959699428016001,4.501534457973844,False,True
호텔,aldehydic,80,0.06878761822871883,0.028764805414551606,2.39138131606899,1.8856914150257524,False,True
호텔,fresh,425,0.3654342218400688,0.24027072758037224,1.5209269373766243,1.4057386604822573,False,True
호텔,herbal,86,0.07394668959587274,0.05382322133591169,1.373880785290983,1.09445023264955,False,False
호텔,green,333,0.2863284608770421,0.21577632745145436,1.3269688304499512,1.206564012567329,False,False
호텔,rose,250,0.21496130696474636,0.16380630086213843,1.3122896117754388,1.1681573209432905,False,False
호텔,citrus,623,0.5356835769561479,0.41447103376037386,1.2924511807159313,1.2232946468579746,False,False
호텔,aquatic,93,0.07996560619088564,0.06429780033840947,1.2436756120740373,1.0012247421910867,False,False
호텔,ozonic,63,0.05417024935511608,0.04463782128756748,1.2135504778814905,0.9221098274690186,False,False
호텔,fresh spicy,477,0.410146173688736,0.34533881234388847,1.1876631268434212,1.105804895754614,False,False
호텔,floral,454,0.3903697334479794,0.3336556280718717,1.1699779671149173,1.085947052915884,False,False
호텔,musky,424,0.3645743766122098,0.31931351220691323,1.1417442816386918,1.0551130776835176,False,False
호텔,soft spicy,136,0.11693895098882201,0.10289259527838208,1.1365147382320047,0.9570177964466225,False,False
호텔,white floral,354,0.30438521066208085,0.27693175408911447,1.099134375771628,1.0036373964522953,False,False
호텔,iris,94,0.08082545141874463,0.07356377407138828,1.0987126807864618,0.8857638417314535,False,False
호텔,aromatic,516,0.44368013757523644,0.4123761179598743,1.0759113300989176,1.0066692693792523,False,False
호텔,fruity,456,0.39208942390369733,0.3645153492869229,1.0756458532424376,0.9986685296989058,False,False
호텔,yellow floral,70,0.06018916595012898,0.05599871082104585,1.074831278571296,0.830731395562215,False,False
호텔,tropical,74,0.06362854686156492,0.06147772137619854,1.034985445739033,0.8067944325499398,False,False
호텔,earthy,161,0.13843508168529664,0.13802272177906696,1.0029876233486377,0.859179734511641,False,False
호텔,woody,752,0.646603611349957,0.6622351140117637,0.9763958413997222,0.9349095966014535,False,False
호텔,violet,63,0.05417024935511608,0.05575698976714205,0.9715418565698637,0.7382208734361796,False,False
호텔,tuberose,44,0.037833190025795355,0.03923938441704939,0.96416369899414,0.6847126815447714,False,False
호텔,powdery,549,0.472055030094583,0.5068890500362582,0.9312788075828754,0.8746752213710784,False,False
호텔,marine,35,0.03009458297506449,0.03255176859237773,0.9245145279790231,0.6228665060418468,False,False
호텔,patchouli,108,0.09286328460877043,0.10305374264765128,0.9011151096790068,0.7392471703408259,False,False
호텔,sweet,565,0.4858125537403267,0.5450809765530578,0.8912667560193932,0.8385680089484524,False,False
호텔,amber,372,0.31986242476354254,0.3727338651196519,0.8581523030134731,0.7862326873067726,False,False
호텔,animalic,110,0.09458297506448839,0.11868503746676336,0.7969241707572066,0.6552139886257471,False,False
호텔,mossy,38,0.03267411865864144,0.04117315284827975,0.793578251805086,0.5454133068882407,False,False
호텔,smoky,60,0.051590713671539126,0.06671501087744743,0.7732999364462223,0.5827423166550255,False,False
호텔,warm spicy,333,0.2863284608770421,0.3775682861977278,0.7583488109144195,0.6895387165290882,False,False
호텔,lavender,53,0.04557179707652623,0.06147772137619854,0.7412733597860642,0.5463031939354428,False,False
호텔,honey,31,0.026655202063628546,0.03609701071630006,0.7384323946689595,0.48197258169125134,False,False
호텔,oud,46,0.03955288048151333,0.05615985819031504,0.7042909607690989,0.5048262832533912,False,False
호텔,leather,81,0.06964746345657781,0.09934735315445975,0.7010500153767942,0.5537894925276743,False,False
호텔,vanilla,258,0.22184006878761822,0.3528321650149061,0.6287410581692464,0.5610622858200145,False,False
호텔,balsamic,110,0.09458297506448839,0.1545403271291596,0.6120277912019633,0.5031961445493877,False,False
호텔,lactonic,50,0.04299226139294927,0.0728386109096769,0.59023999573882,0.43018935071683284,False,False
머스크,musky,457,0.6998468606431854,0.31931351220691323,2.191723287267871,2.081631445201364,True,False
머스크,iris,70,0.10719754977029096,0.07356377407138828,1.457205684774459,1.1346493356164358,False,False
머스크,violet,52,0.07963246554364471,0.05575698976714205,1.4282059680089227,1.05579206271422,False,False
머스크,powdery,454,0.6952526799387443,0.5068890500362582,1.3716072183627015,1.3019561384292326,False,False
머스크,floral,297,0.4548238897396631,0.3336556280718717,1.3631536574641292,1.2486838194630059,False,False
머스크,rose,140,0.21439509954058192,0.16380630086213843,1.3088330449572858,1.1166662278893733,False,False
머스크,white floral,236,0.3614088820826952,0.27693175408911447,1.305046737133643,1.1719897847464869,False,False
머스크,fresh,199,0.30474732006125577,0.24027072758037224,1.2683497616633956,1.121409807316832,False,False
머스크,aquatic,53,0.08116385911179173,0.06429780033840947,1.2623115982912874,0.9365471071858364,False,False
머스크,fruity,288,0.44104134762633995,0.3645153492869229,1.2099390286009073,1.1054638421412135,False,False
머스크,animalic,91,0.13935681470137826,0.11868503746676336,1.1741734061499018,0.9503635633651724,False,False
머스크,ozonic,34,0.05206738131699847,0.04463782128756748,1.1664409197207004,0.7847005468594906,False,False
머스크,lactonic,54,0.08269525267993874,0.0728386109096769,1.1353216604100882,0.8452969941632263,False,False
머스크,citrus,284,0.4349157733537519,0.41447103376037386,1.0493273062001196,0.9575860952742341,False,False
머스크,tropical,42,0.06431852986217458,0.06147772137619854,1.0462087472076653,0.7401436635946745,False,False
머스크,soft spicy,67,0.10260336906584992,0.10289259527838208,0.9971890473580762,0.7709912418925849,False,False
머스크,sweet,347,0.5313935681470138,0.5450809765530578,0.9748892201437677,0.9046708532282358,False,False
머스크,green,136,0.2082695252679939,0.21577632745145436,0.9652102606800119,0.8208667618841543,False,False
머스크,amber,208,0.31852986217457885,0.3727338651196519,0.8545771983244052,0.7587035796915769,False,False
머스크,yellow floral,31,0.04747320061255743,0.05599871082104585,0.8477552414423744,0.5564929179261534,False,False
머스크,woody,357,0.5467075038284839,0.6622351140117637,0.8255489512124727,0.7678916834745138,False,False
머스크,vanilla,185,0.2833078101071976,0.3528321650149061,0.802953466828141,0.7049983965359967,False,False
머스크,aromatic,211,0.3231240428790199,0.4123761179598743,0.7835663337576234,0.6965811759231915,False,False
머스크,fresh spicy,165,0.25267993874425726,0.34533881234388847,0.7316870554724632,0.6351725051731226,False,False
머스크,patchouli,47,0.07197549770290965,0.10305374264765128,0.6984268193829645,0.5060699184044007,False,False
머스크,earthy,62,0.09494640122511486,0.13802272177906696,0.6879041363718041,0.5250025561147478,False,False
머스크,balsamic,56,0.08575803981623277,0.1545403271291596,0.5549233744313165,0.41595190445982894,False,False
머스크,warm spicy,135,0.20673813169984687,0.3775682861977278,0.5475516330616302,0.4652852213095559,False,False
달달,caramel,471,0.07634948938239584,0.047296752880509225,1.6142649279811154,1.4741532718899693,False,True
달달,nutty,435,0.07051385962068407,0.047860768672951415,1.4733123093473233,1.3398287682014487,False,False
달달,sour,50,0.008105041335710812,0.005720731609056482,1.4167840565846042,1.0256662653608002,False,False
달달,almond,354,0.05738369265683255,0.04068971074047216,1.410275266463265,1.2676403657873951,False,False
달달,lactonic,632,0.10244772248338467,0.0728386109096769,1.4065029687403618,1.3026143284905418,False,False
달달,savory,80,0.0129680661371373,0.00926597373297881,1.3995362506783566,1.0948444048513324,False,False
달달,chocolate,143,0.023180418220132924,0.016598179034727257,1.396563934611989,1.1703308830105787,False,False
달달,cacao,191,0.0309612579024153,0.022560631697687534,1.3723577565245584,1.1807657881747828,False,False
달달,coffee,170,0.027557140541416763,0.02038514221255338,1.3518247875870493,1.1514310884741965,False,False
달달,vanilla,2929,0.4747933214459394,0.3528321650149061,1.3456633734792314,1.3103452242407876,False,False
달달,cherry,168,0.02723293888798833,0.020546289581822575,1.3254431550542085,1.127761228278174,False,False
달달,honey,295,0.047819743880693794,0.03609701071630006,1.3247563421948452,1.1772398228342569,False,False
달달,tropical,498,0.08072621170367969,0.06147772137619854,1.3130970032167346,1.2025210610009207,False,False
달달,coconut,285,0.04619873561355163,0.03585528966239626,1.288477545392785,1.142381169561161,False,False
달달,rum,151,0.024477224833846654,0.0193376843123036,1.2657784892202952,1.0663698291555772,False,False
달달,sweet,4223,0.6845517912141352,0.5450809765530578,1.2558717340367527,1.2345974550914016,True,False
달달,fruity,2736,0.44350786189009567,0.3645153492869229,1.2167055866308525,1.1826950845244366,False,False
달달,cinnamon,296,0.04798184470740801,0.04077028442510676,1.1768827562522546,1.0460652003862654,False,False
달달,tobacco,255,0.04133571081212514,0.03641930545483845,1.13499448426833,0.9985949124158743,False,False
달달,soft spicy,692,0.11217377208623763,0.10289259527838208,1.0902025727191036,1.0136650833651852,False,False
달달,tuberose,261,0.04230831577241044,0.03923938441704939,1.0782104867584927,0.950198031493418,False,False
달달,whiskey,42,0.006808234721997083,0.006365321086133269,1.069582292844377,0.7472066763417012,False,False
달달,balsamic,1009,0.1635597341546442,0.1545403271291596,1.0583628053145409,0.9986369300801214,False,False
달달,powdery,3277,0.5312044091424867,0.5068890500362582,1.0479697857045625,1.0234024324039417,False,False
달달,amber,2362,0.38288215269897874,0.3727338651196519,1.0272266314628244,0.9946829673980927,False,False
달달,white floral,1728,0.28011022856216566,0.27693175408911447,1.0114774648487164,0.9710130359648563,False,False
달달,warm spicy,2314,0.37510131301669636,0.3775682861977278,0.9934661536172041,0.9614674579570947,False,False
달달,metallic,101,0.01637218349813584,0.01651760535009266,0.9911959482700677,0.7994746754818884,False,False
달달,floral,2013,0.3263089641757173,0.3336556280718717,0.9779812978470968,0.9429145800781598,False,False
달달,patchouli,614,0.09952990760252878,0.10305374264765128,0.9658058508639442,0.8933128021779084,False,False
달달,rose,965,0.15642729777921868,0.16380630086213843,0.9549528739487865,0.8996133251871934,False,False
달달,yellow floral,328,0.05316907116226293,0.05599871082104585,0.9494695571148851,0.8494841977231465,False,False
달달,anis,66,0.010698654563138272,0.011280315848843767,0.9484357270222079,0.7208440852594161,False,False
달달,fresh,1367,0.2215918301183336,0.24027072758037224,0.9222589549291209,0.8791240954437869,False,False
달달,woody,3722,0.6033392770303129,0.6622351140117637,0.9110650647552273,0.8926307550219381,False,False
달달,musky,1779,0.2883773707245907,0.31931351220691323,0.9031167166446871,0.8677139784522675,False,False
달달,oud,311,0.050413357108121254,0.05615985819031504,0.8976760044030028,0.8004543982234378,False,False
달달,citrus,2279,0.3694277840816988,0.41447103376037386,0.8913235280400396,0.8622641245657079,False,False
달달,violet,299,0.04846814718755066,0.05575698976714205,0.8692748189952185,0.773160245761831,False,False
달달,aquatic,343,0.05560058356297617,0.06429780033840947,0.8647353917294452,0.7758009259955115,False,False
달달,animalic,629,0.10196142000324201,0.11868503746676336,0.8590924532656053,0.7954688663339833,False,False
달달,iris,389,0.06305722159183012,0.07356377407138828,0.8571776310801793,0.7747242186859228,False,False
달달,salty,117,0.0189657967255633,0.022238336959149143,0.8528424027571236,0.6997780708998113,False,False
달달,smoky,347,0.05624898686983303,0.06671501087744743,0.8431234010163017,0.7569424677600234,False,False
달달,leather,505,0.0818609174906792,0.09934735315445975,0.8239868994134789,0.7551240599273411,False,False
달달,soapy,50,0.008105041335710812,0.009991136894690195,0.8112231291734426,0.5872766519404581,False,False
달달,green,1075,0.17425838871778246,0.21577632745145436,0.8075880740763248,0.7637184592461723,False,False
달달,ozonic,217,0.035175879396984924,0.04463782128756748,0.7880285906064619,0.6850392553345971,False,False
달달,aromatic,2002,0.32452585508186094,0.4123761179598743,0.7869656872647472,0.7586332329694602,False,False
달달,aldehydic,136,0.02204571243313341,0.028764805414551606,0.7664127087048145,0.639030553556442,False,False
달달,conifer,54,0.008753444642567677,0.011441463218112964,0.7650633905556862,0.5618990617087294,False,False
달달,fresh spicy,1624,0.26325174258388717,0.34533881234388847,0.7622999013552552,0.730476361875083,False,False
달달,lavender,278,0.04506402982655212,0.06147772137619854,0.7330139897474945,0.6488099237481058,False,False
달달,marine,146,0.023666720700275572,0.03255176859237773,0.7270486896314854,0.6105174984126985,False,False
달달,earthy,596,0.09661209272167288,0.13802272177906696,0.6999723775649049,0.6465588845338256,False,False
달달,herbal,231,0.03744529097098395,0.05382322133591169,0.6957088416779668,0.6076870274312738,False,False
달달,mossy,169,0.027395039714702547,0.04117315284827975,0.6653617180022962,0.5664292669250476,False,False
무난한,camphor,39,0.0062731220846067234,0.0048344210780759,1.2975953032009009,0.8916228640096783,False,False
무난한,bitter,44,0.00707736850571015,0.005559584239787286,1.273003196005343,0.8981882227668537,False,False
무난한,salty,175,0.028148624738619912,0.022238336959149143,1.265770223300767,1.0808894075710862,False,False
무난한,marine,252,0.04053401962361267,0.03255176859237773,1.2452171226451902,1.0946203464077704,False,False
무난한,lavender,468,0.07527746501528068,0.06147772137619854,1.224467389652226,1.1177866326352157,False,False
무난한,mineral,46,0.00739906707415152,0.0062847474014986705,1.1773054032986476,0.8383413593640165,False,False
무난한,citrus,3002,0.482869551230497,0.41447103376037386,1.165026049829257,1.1350560722127445,False,False
무난한,fresh,1708,0.27473057744893037,0.24027072758037224,1.1434209244529427,1.0972394326724364,False,False
무난한,musky,2236,0.35965899951745217,0.31931351220691323,1.126350704771915,1.088991341827834,False,False
무난한,fresh spicy,2397,0.3855557342769825,0.34533881234388847,1.1164564204646825,1.0814211820117525,False,False
무난한,aromatic,2841,0.4569728164709667,0.4123761179598743,1.1081456868349293,1.0781175697764105,False,False
무난한,aquatic,441,0.07093453434132219,0.06429780033840947,1.1032186788347742,1.0039707296220208,False,False
무난한,soapy,68,0.010937751327006594,0.009991136894690195,1.0947454170925712,0.8359678868714066,False,False
무난한,ozonic,302,0.04857648383464694,0.04463782128756748,1.0882359943534354,0.9685171193435841,False,False
무난한,conifer,77,0.012385394884992762,0.011441463218112964,1.0825009571665154,0.8422125881009773,False,False
무난한,herbal,362,0.058227440887888046,0.05382322133591169,1.0818274982927822,0.9736759307614699,False,False
무난한,tropical,407,0.06546565867781888,0.06147772137619854,1.064868007667641,0.9648559693109086,False,False
무난한,green,1421,0.2285668328775937,0.21577632745145436,1.059276685154524,1.0109020614877626,False,False
무난한,soft spicy,664,0.10680392472253498,0.10289259527838208,1.0380137116142378,0.9633948661644836,False,False
무난한,fruity,2346,0.37735242078172754,0.3645153492869229,1.0352168201419143,1.0021612586046202,False,False
무난한,coconut,230,0.0369953353707576,0.03585528966239626,1.0317957467111745,0.9009378058730565,False,False
무난한,powdery,3214,0.5169695994852823,0.5068890500362582,1.0198870925467873,0.9953810906354862,False,False
무난한,sour,36,0.005790574231944668,0.005720731609056482,1.0122086872206377,0.6825125800022294,False,False
무난한,savory,58,0.009329258484799742,0.00926597373297881,1.006829800476953,0.7489229936798146,False,False
무난한,woody,4120,0.6626990509892231,0.6622351140117637,1.000700562334499,0.9829537486970411,False,False
무난한,iris,455,0.07318642432041178,0.07356377407138828,0.9948704405702417,0.9068642761149736,False,False
무난한,white floral,1688,0.27151359176451667,0.27693175408911447,0.9804350268808312,0.9405142122245583,False,False
무난한,sweet,3297,0.5303200900755992,0.5450809765530578,0.9729198282229508,0.9501597031506241,False,False
무난한,earthy,831,0.1336657551873894,0.13802272177906696,0.9684329758497897,0.9071460455290347,False,False
무난한,floral,1997,0.3212160205887084,0.3336556280718717,0.9627172256765179,0.9279290565055438,False,False
무난한,aldehydic,171,0.02750522760173717,0.028764805414551606,0.9562111478015688,0.8148742820055207,False,False
무난한,amber,2198,0.3535467267170661,0.3727338651196519,0.9485232220677708,0.9166402525005696,False,False
무난한,violet,328,0.052758565224384754,0.05575698976714205,0.9462233424853167,0.8465582324728327,False,False
무난한,vanilla,2061,0.3315103747788322,0.3528321650149061,0.9395695961132877,0.9064035755201285,False,False
무난한,lactonic,420,0.0675566993726878,0.0728386109096769,0.9274847299938365,0.8418303825382033,False,False
무난한,mossy,236,0.03796043107608171,0.04117315284827975,0.9219704698341491,0.8065949824939147,False,False
무난한,warm spicy,2156,0.3467910567797973,0.3775682861977278,0.9184856606261341,0.8871506291951302,False,False
무난한,rose,930,0.14958983432523726,0.16380630086213843,0.9132117234680371,0.8590864259317861,False,False
무난한,cherry,116,0.018658516969599484,0.020546289581822575,0.9081209965086243,0.7444088613799574,False,False
무난한,patchouli,574,0.09232748914267332,0.10305374264765128,0.895915924745675,0.826087543759363,False,False
무난한,caramel,261,0.04198166318159884,0.047296752880509225,0.8876225242705676,0.7822199924712373,False,False
무난한,nutty,262,0.04214251246581953,0.047860768672951415,0.8805231013691687,0.7761720979514953,False,False
무난한,cinnamon,220,0.035386842528550747,0.04077028442510676,0.8679567245490974,0.7553097858225304,False,False
무난한,animalic,633,0.10181759691169374,0.11868503746676336,0.8578806485207271,0.7945427924376558,False,False
무난한,balsamic,816,0.13125301592407915,0.1545403271291596,0.8493123986620159,0.7949967324084418,False,False
무난한,leather,519,0.08348077851053563,0.09934735315445975,0.8402919238396251,0.7710812032875306,False,False
무난한,metallic,86,0.013833038442978928,0.01651760535009266,0.8374723908088364,0.6616992275188761,False,False
무난한,almond,210,0.0337783496863439,0.04068971074047216,0.830144748430127,0.7197779025749259,False,False
무난한,cacao,116,0.018658516969599484,0.022560631697687534,0.8270387646774972,0.6779437844710327,False,False
무난한,rum,99,0.015924079137847838,0.0193376843123036,0.8234739424159564,0.6625566791672961,False,False
무난한,tobacco,181,0.029113720443944023,0.03641930545483845,0.79940350537564,0.6846497216897425,False,False
무난한,anis,56,0.009007559916358373,0.011280315848843767,0.7985201865851698,0.5903190346041448,False,False
무난한,coffee,101,0.016245777706289207,0.02038514221255338,0.7969420834496259,0.6427843025573649,False,False
무난한,tuberose,193,0.031043911854592248,0.03923938441704939,0.7911416633005018,0.6812705005020132,False,False
무난한,yellow floral,269,0.043268457455364326,0.05599871082104585,0.7726688136381678,0.6823520511786841,False,False
무난한,chocolate,79,0.012707093453434131,0.016598179034727257,0.765571538109568,0.5978258701752277,False,False
무난한,honey,166,0.026700981180633746,0.03609701071630006,0.7397006192697442,0.6286857498558365,False,False
무난한,smoky,297,0.04777223741354351,0.06671501087744743,0.7160642977530054,0.6365948331443186,False,False
무난한,oud,242,0.038925526781405824,0.05615985819031504,0.693120104568189,0.60750795419662,False,False
고급스러운,iris,709,0.1017800746482917,0.07356377407138828,1.3835624386198777,1.2870411615670259,False,False
고급스러운,tuberose,348,0.04995693367786391,0.03923938441704939,1.273132451490696,1.1427522391648424,False,False
고급스러운,violet,482,0.06919322423198392,0.05575698976714205,1.240978476796463,1.134091062913709,False,False
고급스러운,oud,476,0.06833189778926213,0.05615985819031504,1.2167391441356274,1.111232286491536,False,False
고급스러운,yellow floral,474,0.06804478897502153,0.05599871082104585,1.2151134906028664,1.1095092729293017,False,False
고급스러운,leather,834,0.11972437553832903,0.09934735315445975,1.2051088603456623,1.128371180609158,False,False
고급스러운,patchouli,848,0.12173413723801321,0.10305374264765128,1.1812684732298528,1.1067575817070001,False,False
고급스러운,earthy,1134,0.16279069767441862,0.13802272177906696,1.1794485398932921,1.1166361144280839,False,False
고급스러운,rose,1293,0.18561584840654607,0.16380630086213843,1.1331422993475864,1.0774037171694157,False,False
고급스러운,metallic,130,0.018662072925638817,0.01651760535009266,1.1298292052687968,0.9374285778627867,False,False
고급스러운,rum,152,0.021820269882285387,0.0193376843123036,1.1283807062876832,0.9509620610502179,False,False
고급스러운,tobacco,284,0.0407694516221648,0.03641930545483845,1.1194461594749718,0.9919310604041364,False,False
고급스러운,warm spicy,2844,0.4082687338501292,0.3775682861977278,1.0813109807541514,1.0507403677528186,False,False
고급스러운,animalic,889,0.12761986792994545,0.11868503746676336,1.075281860745793,1.0092611198716581,False,False
고급스러운,mossy,308,0.044214757393051966,0.04117315284827975,1.0738734912038512,0.956623182368194,False,False
고급스러운,camphor,36,0.00516795865633075,0.0048344210780759,1.0689922480620155,0.7206916187909239,False,False
고급스러운,white floral,2055,0.2950043066322136,0.27693175408911447,1.0652599504254883,1.0265877405659358,False,False
고급스러운,almond,301,0.043209876543209874,0.04068971074047216,1.0619361936193619,0.9445871408561003,False,False
고급스러운,amber,2740,0.39333907550961816,0.3727338651196519,1.0552812940228862,1.0245045947379703,False,False
고급스러운,powdery,3722,0.5343095033017513,0.5068890500362582,1.054095572322053,1.0309857522713517,False,False
고급스러운,smoky,489,0.07019810508182601,0.06671501087744743,1.0522085533460661,0.9622797771966932,False,False
고급스러운,woody,4831,0.6935113407981625,0.6622351140117637,1.0472282821080416,1.0308794731199449,False,False
고급스러운,floral,2400,0.34453057708871665,0.3336556280718717,1.032593333071254,0.999146424291837,False,False
고급스러운,balsamic,1108,0.15905828308929085,0.1545403271291596,1.0292348026179294,0.9736592739293852,False,False
고급스러운,musky,2256,0.32385874246339363,0.31931351220691323,1.0142343812044357,0.9798197142801897,False,False
고급스러운,aldehydic,203,0.029141544645420615,0.028764805414551606,1.0130972285555049,0.8757761713378834,False,False
고급스러운,soft spicy,713,0.1023542922767729,0.10289259527838208,0.9947683018379235,0.9255874789082609,False,False
고급스러운,citrus,2838,0.4074074074074074,0.41447103376037386,0.9829574909279419,0.9551179081901173,False,False
고급스러운,soapy,68,0.009761699684180305,0.009991136894690195,0.9770359256480787,0.7459454704780715,False,False
고급스러운,vanilla,2392,0.34338214183175425,0.3528321650149061,0.9732166618574793,0.9416127119772782,False,False
고급스러운,aromatic,2788,0.4002296870513925,0.4123761179598743,0.970545261038459,0.9426443770850337,False,False
고급스러운,whiskey,43,0.006172839506172839,0.006365321086133269,0.9697609001406469,0.6807980953497065,False,False
고급스러운,cacao,152,0.021820269882285387,0.022560631697687534,0.9671834625322998,0.8151103380430439,False,False
고급스러운,fresh spicy,2316,0.3324720068906115,0.34533881234388847,0.9627415019877228,0.9307060224689475,False,False
고급스러운,cherry,136,0.01952339936836061,0.020546289581822575,0.9502153316106806,0.7920805994329007,False,False
고급스러운,sweet,3595,0.5160780935974735,0.5450809765530578,0.9467916067462296,0.9252613769837633,False,False
고급스러운,herbal,352,0.050531151306345105,0.05382322133591169,0.9388355072800136,0.8432670431998679,False,False
고급스러운,honey,233,0.03344817685902957,0.03609701071630006,0.9266190245478035,0.8096443365368622,False,False
고급스러운,coffee,130,0.018662072925638817,0.02038514221255338,0.9154742572336102,0.7595765156595703,False,False
고급스러운,cinnamon,260,0.037324145851277635,0.04077028442510676,0.9154742572336102,0.806291118880925,False,False
고급스러운,green,1367,0.19623887453344818,0.21577632745145436,0.909455067899412,0.8662319033590128,False,False
고급스러운,fruity,2303,0.33060579959804764,0.3645153492869229,0.9069736027434503,0.876666478996451,False,False
고급스러운,lavender,382,0.05483778351995406,0.06147772137619854,0.891994405329161,0.8050303674783063,False,False
고급스러운,nutty,285,0.0409130060292851,0.047860768672951415,0.8548338683997598,0.7576387702438884,False,False
고급스러운,fresh,1430,0.205282802182027,0.24027072758037224,0.8543812400674504,0.8149040654966084,False,False
고급스러운,anis,67,0.009618145277060005,0.011280315848843767,0.8526485788113695,0.6494643102267893,False,False
고급스러운,chocolate,95,0.013637668676428367,0.016598179034727257,0.8216364366172451,0.6575426267799134,False,False
고급스러운,lactonic,397,0.056991099626758544,0.0728386109096769,0.7824297980837392,0.7076879046485042,False,False
고급스러운,ozonic,242,0.03474016652311226,0.04463782128756748,0.7782675211522495,0.6819291248763527,False,False
고급스러운,mineral,33,0.004737295434969853,0.0062847474014986705,0.753776585171934,0.49720378787212394,False,False
고급스러운,caramel,248,0.03560149296583405,0.047296752880509225,0.7527259441208968,0.6607243440193715,False,False
고급스러운,tropical,307,0.044071202985931666,0.06147772137619854,0.7168646137069435,0.638460870239191,False,False
고급스러운,conifer,57,0.00818260120585702,0.011441463218112964,0.7151708701823344,0.5302677151822186,False,False
고급스러운,aquatic,320,0.04593741027849555,0.06429780033840947,0.7144476177523914,0.6379866293016111,False,False
고급스러운,salty,106,0.015216767154751652,0.022238336959149143,0.684258323034865,0.5549895727635923,False,False
고급스러운,coconut,169,0.024260694803330464,0.03585528966239626,0.6766280521441222,0.5758584327878224,False,False
고급스러운,savory,42,0.006029285099052541,0.00926597373297881,0.6506909336029659,0.4544936562984865,False,False
고급스러운,marine,145,0.020815389032443295,0.03255176859237773,0.6394549338654795,0.5364603700813774,False,False
도시적인,aldehydic,106,0.06579764121663563,0.028764805414551606,2.2874356446489212,1.8665418694276874,False,True
도시적인,mossy,128,0.07945375543140906,0.04117315284827975,1.9297466901354559,1.6089911276670423,False,True
도시적인,lavender,178,0.11049037864680322,0.06147772137619854,1.7972425811080928,1.5482260982815705,False,True
도시적인,earthy,356,0.22098075729360644,0.13802272177906696,1.6010462222830995,1.454251975366146,False,True
도시적인,herbal,121,0.07510862818125388,0.05382322133591169,1.3954688388585956,1.1563416858726943,False,False
도시적인,iris,164,0.10180012414649287,0.07356377407138828,1.383834984427298,1.1831083751782632,False,False
도시적인,yellow floral,116,0.07200496585971446,0.05599871082104585,1.2858325629998792,1.0604167790638666,False,False
도시적인,violet,115,0.07138423339540657,0.05575698976714205,1.2802741628184842,1.0547837099533006,False,False
도시적인,rose,332,0.20608317815021726,0.16380630086213843,1.2580906660218132,1.1375075584969043,False,False
도시적인,patchouli,208,0.12911235257603973,0.10305374264765128,1.2528642750752377,1.0939695445299287,False,False
도시적인,aromatic,798,0.49534450651769085,0.4123761179598743,1.2011959105883279,1.1419898761741147,False,False
