composition,fragrantica_id,x,y,family,korea_rank
D2 최대균형,2271,3.544368267059326,5.8368330001831055,CITRUS,76
D2 최대균형,5534,3.909691333770752,5.625491142272949,CITRUS,78
D2 최대균형,644,4.262997627258301,4.981556415557861,CITRUS,79
D2 최대균형,92647,3.8724234104156494,5.343961715698242,CITRUS,81
D2 최대균형,90739,2.007465362548828,4.773403644561768,CITRUS,98
D2 최대균형,30567,3.802001476287842,5.461644172668457,CITRUS,101
D2 최대균형,8339,3.9230806827545166,5.379353046417236,CITRUS,102
D2 최대균형,104985,2.9588065147399902,4.805602073669434,CITRUS,104
D2 최대균형,3024,5.641369819641113,6.614523887634277,CITRUS,110
D2 최대균형,98468,4.093042373657227,5.634109020233154,CITRUS,116
D2 최대균형,75731,3.823033094406128,4.910582542419434,CITRUS,126
D2 최대균형,42670,2.5394904613494873,4.52516508102417,CITRUS,132
D2 최대균형,46623,4.235110282897949,5.313270568847656,CITRUS,170
D2 최대균형,84224,2.4336843490600586,4.341896057128906,CITRUS,172
D2 최대균형,52180,4.527988910675049,3.3601410388946533,CITRUS,175
D2 최대균형,485,3.122917890548706,4.986746788024902,CITRUS,177
D2 최대균형,132011,4.073436737060547,5.8376545906066895,CITRUS,197
D2 최대균형,114188,3.4785475730895996,4.020586967468262,CITRUS,199
D2 최대균형,88050,3.7605948448181152,5.895808219909668,CITRUS,203
D2 최대균형,29165,0.798492968082428,3.1600139141082764,FRUITY,39
D2 최대균형,653,0.639235258102417,3.428032875061035,FRUITY,45
D2 최대균형,3779,0.6504893898963928,3.395805835723877,FRUITY,46
D2 최대균형,38914,1.0899301767349243,2.976468324661255,FRUITY,53
D2 최대균형,95034,1.062432885169983,3.9613566398620605,FRUITY,93
D2 최대균형,82586,0.31835949420928955,3.5823724269866943,FRUITY,94
D2 최대균형,68367,0.9612692594528198,2.8883702754974365,FRUITY,165
D2 최대균형,72381,1.154308795928955,3.395292282104492,FRUITY,176
D2 최대균형,38890,0.8884881734848022,3.5068376064300537,FRUITY,226
D2 최대균형,12301,0.8027430176734924,3.4600586891174316,FRUITY,242
D2 최대균형,35971,0.8218817710876465,3.2074809074401855,FRUITY,255
D2 최대균형,124286,1.007137656211853,3.3078877925872803,FRUITY,270
D2 최대균형,10858,0.6095008850097656,3.25624418258667,FRUITY,271
D2 최대균형,95861,1.833065152168274,2.339055061340332,FRUITY,279
D2 최대균형,132132,0.8808864951133728,3.977169990539551,FLORAL,4
D2 최대균형,9110,0.2092190384864807,5.163465976715088,FLORAL,5
D2 최대균형,14214,0.5764210224151611,4.743406295776367,FLORAL,7
D2 최대균형,20542,-0.9424071311950684,6.070297718048096,FLORAL,9
D2 최대균형,6686,-0.9270868897438049,6.200723648071289,FLORAL,10
D2 최대균형,68905,1.1990028619766235,2.5453646183013916,FLORAL,11
D2 최대균형,78945,0.36950570344924927,4.967896461486816,FLORAL,12
D2 최대균형,75979,-0.8878934979438782,5.745037078857422,FLORAL,14
D2 최대균형,8441,0.18431028723716736,5.248183727264404,FLORAL,16
D2 최대균형,1360,0.6576664447784424,5.422190189361572,FLORAL,23
D2 최대균형,184,0.7042608857154846,4.681358814239502,FLORAL,30
D2 최대균형,68578,0.7818257212638855,5.062114238739014,FLORAL,36
D2 최대균형,27040,-1.3361061811447144,5.910148620605469,FLORAL,37
D2 최대균형,52359,0.7677503228187561,4.554192066192627,FLORAL,38
D2 최대균형,9405,0.7261019945144653,4.920797348022461,FLORAL,41
D2 최대균형,131985,-0.5799184441566467,5.840213775634766,FLORAL,43
D2 최대균형,10314,0.5774982571601868,4.114340782165527,FLORAL,44
D2 최대균형,536,0.3014090657234192,5.381887435913086,FLORAL,47
D2 최대균형,68416,-0.8244282007217407,6.1549248695373535,FLORAL,48
D2 최대균형,632,0.2392013818025589,5.092634201049805,FLORAL,49
D2 최대균형,44894,0.39970842003822327,5.510063171386719,FLORAL,50
D2 최대균형,17798,0.35416319966316223,5.400354862213135,FLORAL,56
D2 최대균형,56076,0.8034878969192505,5.299042701721191,FLORAL,57
D2 최대균형,5484,0.38369062542915344,4.958245754241943,FLORAL,58
D2 최대균형,83,5.070140838623047,5.0968756675720215,GREEN,2
D2 최대균형,32134,5.330210208892822,4.54119873046875,GREEN,8
D2 최대균형,72040,3.104935646057129,3.3830647468566895,GREEN,13
D2 최대균형,15134,4.09238862991333,3.901564359664917,GREEN,17
D2 최대균형,18,4.986112594604492,5.255588531494141,GREEN,33
D2 최대균형,56077,1.8874601125717163,4.8971428871154785,GREEN,34
D2 최대균형,5585,5.266814231872559,4.7395195960998535,GREEN,59
D2 최대균형,109563,5.95299768447876,4.3111042976379395,GREEN,60
D2 최대균형,11784,4.254151821136475,3.614802122116089,GREEN,63
D2 최대균형,275,5.766699314117432,5.141514778137207,GREEN,65
D2 최대균형,64022,5.868619441986084,5.329867839813232,GREEN,86
D2 최대균형,45029,5.575561046600342,5.493781566619873,GREEN,89
D2 최대균형,106298,4.4868693351745605,5.65621280670166,GREEN,90
D2 최대균형,35456,5.7322564125061035,4.614665508270264,GREEN,100
D2 최대균형,121230,2.9655940532684326,3.228764533996582,GREEN,109
D2 최대균형,31436,4.805337905883789,5.159687042236328,GREEN,113
D2 최대균형,16657,4.383478164672852,3.6869113445281982,GREEN,129
D2 최대균형,43531,5.522191047668457,4.881054401397705,GREEN,138
D2 최대균형,115746,5.122297763824463,4.628382682800293,GREEN,149
D2 최대균형,50788,6.177636623382568,4.145018577575684,GREEN,164
D2 최대균형,64092,5.667279243469238,4.741737365722656,GREEN,187
D2 최대균형,62766,5.78558874130249,4.051653861999512,GREEN,202
D2 최대균형,93864,5.802395343780518,4.51533317565918,GREEN,213
D2 최대균형,73546,5.757801055908203,4.185088634490967,GREEN,216
D2 최대균형,74041,6.022243976593018,6.871109962463379,AQUATIC,3
D2 최대균형,73661,-0.0005588269559666514,3.8007359504699707,AQUATIC,54
D2 최대균형,79437,5.616092681884766,5.637651443481445,AQUATIC,73
D2 최대균형,53671,6.109769344329834,6.9065842628479,AQUATIC,85
D2 최대균형,1923,6.079736232757568,5.690049648284912,AQUATIC,91
D2 최대균형,95642,6.278802871704102,6.637592315673828,AQUATIC,106
D2 최대균형,74636,5.7609758377075195,6.7378153800964355,AQUATIC,135
D2 최대균형,1198,5.9770894050598145,5.9015583992004395,AQUATIC,136
D2 최대균형,815,6.111264228820801,5.633603096008301,AQUATIC,166
D2 최대균형,108587,0.06251014769077301,3.5071310997009277,AQUATIC,171
D2 최대균형,70985,6.296284198760986,6.483112812042236,AQUATIC,174
D2 최대균형,47891,6.1369404792785645,6.8198747634887695,AQUATIC,185
D2 최대균형,73336,5.859526634216309,6.640086650848389,AQUATIC,225
D2 최대균형,21856,5.513729572296143,5.897045612335205,AQUATIC,264
D2 최대균형,80042,6.143252849578857,6.844186782836914,AQUATIC,277
D2 최대균형,6458,6.195986270904541,2.7904438972473145,WOODY,18
D2 최대균형,1483,3.1653952598571777,4.854315757751465,WOODY,21
D2 최대균형,611,3.0550405979156494,4.3109259605407715,WOODY,28
D2 최대균형,46187,6.832747936248779,3.1386122703552246,WOODY,35
D2 최대균형,12201,6.677657604217529,2.6874916553497314,WOODY,40
D2 최대균형,64167,6.4074931144714355,2.8985674381256104,WOODY,42
D2 최대균형,74107,6.707059383392334,2.8160102367401123,WOODY,96
D2 최대균형,44174,6.836560249328613,3.373082399368286,WOODY,99
D2 최대균형,50786,5.835259914398193,3.6218149662017822,WOODY,108
D2 최대균형,73092,3.063828945159912,3.9438962936401367,WOODY,111
D2 최대균형,890,6.599304676055908,3.5629498958587646,WOODY,114
D2 최대균형,72796,6.236827850341797,3.3820366859436035,WOODY,115
D2 최대균형,94718,6.739615440368652,3.6083719730377197,WOODY,123
D2 최대균형,4023,5.9702558517456055,3.547177791595459,WOODY,137
D2 최대균형,115747,6.812469959259033,3.4607808589935303,WOODY,148
D2 최대균형,109564,6.701190948486328,2.7211172580718994,WOODY,155
D2 최대균형,31247,6.2435526847839355,2.5036635398864746,WOODY,157
D2 최대균형,85144,6.790848255157471,2.9500372409820557,WOODY,167
D2 최대균형,103564,5.253615856170654,4.332425117492676,WOODY,180
D2 최대균형,69281,6.265353202819824,4.075277328491211,WOODY,182
D2 최대균형,48434,3.1375045776367188,4.152937412261963,WOODY,186
D2 최대균형,120743,-1.6511931419372559,5.826235294342041,WOODY,190
D2 최대균형,32523,6.919388771057129,3.422513246536255,WOODY,191
D2 최대균형,50767,6.9941086769104,2.925640106201172,WOODY,201
D2 최대균형,3575,5.474620819091797,3.1702303886413574,AMBER,51
D2 최대균형,10464,4.524499893188477,2.1855669021606445,AMBER,68
D2 최대균형,31861,5.331487655639648,3.7211618423461914,AMBER,72
D2 최대균형,52002,5.390782356262207,3.637058734893799,AMBER,74
D2 최대균형,65792,6.070484638214111,4.898805618286133,AMBER,82
D2 최대균형,74740,3.818114995956421,3.3277676105499268,AMBER,88
D2 최대균형,106299,5.066286087036133,3.413249969482422,AMBER,112
D2 최대균형,54885,4.515561580657959,2.076554298400879,AMBER,119
D2 최대균형,76893,3.777411460876465,2.1825668811798096,AMBER,122
D2 최대균형,115749,5.182253837585449,3.354447603225708,AMBER,124
D2 최대균형,99134,5.541378021240234,3.0566041469573975,AMBER,134
D2 최대균형,3172,5.701376438140869,3.374157667160034,AMBER,144
D2 최대균형,57088,3.992588996887207,2.2287259101867676,AMBER,161
D2 최대균형,54785,4.37704610824585,2.558830499649048,AMBER,184
D2 최대균형,114286,5.712881088256836,3.074974298477173,AMBER,208
D2 최대균형,57879,4.1911773681640625,1.7772353887557983,AMBER,210
D2 최대균형,1068,5.225803852081299,4.049126148223877,AMBER,211
D2 최대균형,59830,4.737109661102295,3.0372796058654785,AMBER,215
D2 최대균형,81773,3.6838619709014893,2.2072579860687256,AMBER,222
D2 최대균형,76413,4.719152927398682,2.292073965072632,AMBER,229
D2 최대균형,70278,4.605685234069824,1.5736908912658691,AMBER,230
D2 최대균형,62839,4.285193920135498,1.6769723892211914,AMBER,239
D2 최대균형,11896,5.262629985809326,3.2340476512908936,AMBER,254
D2 최대균형,60321,4.439382553100586,3.4342808723449707,AMBER,257
D2 최대균형,104354,4.744269371032715,2.2595746517181396,AMBER,282
D2 최대균형,56741,2.0281381607055664,1.7355345487594604,GOURMAND,22
D2 최대균형,39970,1.7582919597625732,1.9184707403182983,GOURMAND,26
D2 최대균형,31661,1.2906490564346313,2.434004545211792,GOURMAND,27
D2 최대균형,50384,2.095630407333374,1.6786261796951294,GOURMAND,55
D2 최대균형,108962,4.1794939041137695,3.6117169857025146,GOURMAND,66
D2 최대균형,12426,3.0055220127105713,1.7765029668807983,GOURMAND,75
D2 최대균형,3865,3.0066938400268555,3.2643978595733643,GOURMAND,77
D2 최대균형,2186,3.067401647567749,1.862430453300476,GOURMAND,80
D2 최대균형,39181,4.7610368728637695,3.7973790168762207,GOURMAND,84
D2 최대균형,37603,3.623976945877075,1.7562955617904663,GOURMAND,87
D2 최대균형,59392,1.7871997356414795,2.473684310913086,GOURMAND,117
D2 최대균형,42782,2.1105968952178955,1.7287529706954956,GOURMAND,128
D2 최대균형,122669,1.9631092548370361,2.78094482421875,GOURMAND,130
D2 최대균형,76824,2.440185070037842,1.7790312767028809,GOURMAND,131
D2 최대균형,95035,1.6235911846160889,2.0200090408325195,GOURMAND,150
D2 최대균형,75969,2.007739305496216,2.0528814792633057,GOURMAND,153
D2 최대균형,95156,1.269134759902954,2.716273069381714,GOURMAND,156
D2 최대균형,57384,3.777230739593506,1.8053970336914062,GOURMAND,169
D2 최대균형,39761,1.7905350923538208,1.871151328086853,GOURMAND,173
D2 최대균형,89712,4.208725452423096,2.3822691440582275,GOURMAND,183
D2 최대균형,4064,3.3512918949127197,1.9062739610671997,GOURMAND,206
D2 최대균형,72448,2.117612838745117,4.174841403961182,GOURMAND,235
D2 최대균형,46410,1.280613899230957,2.425901412963867,GOURMAND,258
D2 최대균형,62021,2.9415714740753174,3.211482286453247,GOURMAND,272
D2 최대균형,38167,3.7132568359375,4.904544830322266,GOURMAND,274
D2 최대균형,65738,6.143274307250977,2.592262029647827,MUSK,1
D2 최대균형,10131,5.011760234832764,1.6002999544143677,MUSK,6
D2 최대균형,6188,-1.1610459089279175,5.435004711151123,MUSK,15
D2 최대균형,68919,5.912554740905762,2.5210235118865967,MUSK,19
D2 최대균형,131717,-1.3618731498718262,5.960385799407959,MUSK,24
D2 최대균형,48478,1.1828581094741821,4.485520839691162,MUSK,32
D2 최대균형,12310,-0.44102296233177185,4.2494401931762695,MUSK,52
D2 최대균형,23032,5.198223114013672,5.509222984313965,MUSK,67
D2 최대균형,93865,-1.3390558958053589,5.5653300285339355,MUSK,92
D2 최대균형,50790,5.097365856170654,1.6302309036254883,MUSK,107
D2 최대균형,122211,-1.110751986503601,5.931630611419678,MUSK,120
D2 최대균형,109565,-0.9945486187934875,6.164565086364746,MUSK,125
D2 최대균형,129391,6.36433744430542,2.4822161197662354,MUSK,139
D2 최대균형,64093,-1.4472358226776123,5.573846817016602,MUSK,154
D2 최대균형,124051,-0.9276726245880127,4.981216907501221,MUSK,193
D2 최대균형,46300,0.2158040851354599,3.6422104835510254,MUSK,194
D2 최대균형,104123,0.4812811315059662,3.761462688446045,MUSK,196
D2 최대균형,114281,5.80188512802124,2.5732569694519043,MUSK,198
D2 최대균형,80039,-1.5280447006225586,5.568251609802246,MUSK,205
D2 최대균형,209,-1.2802023887634277,5.274280548095703,MUSK,220
D2 최대균형,115545,-0.14248310029506683,4.152046203613281,MUSK,227
D2 최대균형,101595,-1.0401865243911743,4.926578521728516,MUSK,241
D2 최대균형,12299,5.0609211921691895,1.5919950008392334,MUSK,248
D2 최대균형,2432,-1.2452547550201416,5.3246169090271,MUSK,249
D2 최대균형,123290,-1.3241496086120605,5.695688247680664,MUSK,263
